RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3491,15809137,453,France,Male,29,6,0,1,0,0,198376,1
3492,15751593,570,Germany,Male,35,6,85669,1,1,0,105525,0
3493,15626491,655,France,Female,45,7,57327,1,0,1,47349,0
3494,15765461,632,Spain,Male,47,3,0,2,1,0,178822,0
3495,15568120,681,France,Female,37,7,69610,1,1,1,72128,0
3496,15787161,591,Germany,Male,46,4,129269,1,1,0,163504,0
3497,15812324,779,France,Male,27,1,0,2,1,1,190623,0
3498,15588944,456,France,Female,63,1,165351,2,0,0,140758,1
3499,15694253,686,France,Female,41,7,152106,2,0,1,132374,0
3500,15759566,617,France,Male,74,10,0,2,1,1,53950,0
3501,15675675,850,France,Female,32,5,106291,1,1,0,121983,0
3502,15802060,646,Germany,Female,30,10,100549,2,0,0,136984,0
3503,15660505,735,Germany,Male,46,2,106345,1,1,0,114371,1
3504,15782630,543,France,Male,35,5,137482,1,0,0,62389,0
3505,15700710,490,France,Female,37,3,116466,1,0,1,24436,0
3506,15742834,640,France,Male,45,1,0,1,1,1,10908,0
3507,15806511,445,Spain,Male,45,10,0,2,0,1,90977,0
3508,15608166,761,France,Male,36,9,127638,1,1,1,81063,0
3509,15614230,426,France,Female,34,3,0,2,1,1,61231,0
3510,15729958,777,France,Male,37,1,0,1,1,1,126838,0
3511,15800814,534,France,Male,35,2,81952,2,1,0,115669,0
3512,15674727,777,France,Female,42,5,147532,1,1,1,38819,0
3513,15657779,806,Spain,Male,18,3,0,2,1,1,86995,0
3514,15801395,790,France,Female,33,10,135121,1,0,0,195205,0
3515,15757911,643,Spain,Female,32,2,0,1,0,0,131302,0
3516,15665340,584,Spain,Female,37,8,0,2,0,1,100835,0
3517,15787151,638,France,Female,34,7,0,2,1,1,198970,0
3518,15757821,771,Spain,Male,18,1,0,2,0,0,41543,0
3519,15600688,600,France,Female,39,5,0,2,0,0,118272,0
3520,15594878,661,Spain,Female,41,5,28083,1,1,0,69586,1
3521,15569248,554,France,Female,43,10,0,2,1,0,149629,1
3522,15812706,627,Spain,Male,49,4,111088,1,0,1,146680,0
3523,15645045,659,France,Female,38,9,0,2,1,1,132809,0
3524,15766746,835,France,Male,35,6,127120,1,1,0,28708,0
3525,15700383,763,France,Female,35,7,115652,2,1,1,104706,0
3526,15632551,625,Germany,Male,31,4,77743,2,1,0,75336,0
3527,15795129,799,France,Female,30,9,0,2,1,0,136828,0
3528,15650545,849,France,Male,69,7,71996,1,1,1,139066,0
3529,15612769,692,France,Male,28,5,61582,1,1,1,70180,0
3530,15710853,623,France,Female,24,5,0,2,1,0,116160,0
3531,15623712,453,Spain,Female,42,5,0,3,1,0,83008,1
3532,15653251,408,France,Female,84,8,87873,1,0,0,188485,1
3533,15755077,778,Germany,Female,37,0,105618,2,1,1,133700,1
3534,15808557,695,France,Female,42,5,0,1,0,1,72172,1
3535,15614687,677,Germany,Female,44,4,148771,2,1,1,191058,0
3536,15626882,662,Spain,Male,37,5,94901,1,1,1,48234,0
3537,15748034,534,France,Male,29,7,174852,1,1,1,79178,0
3538,15632324,602,France,Male,59,7,0,2,1,1,162347,0
3539,15761023,554,Germany,Female,43,2,120847,1,1,0,7612,1
3540,15761453,667,France,Male,42,6,0,1,1,0,88890,0
3541,15646726,672,France,Male,43,5,0,1,0,0,63833,0
3542,15637169,838,Spain,Female,67,4,103268,1,1,1,78310,0
3543,15636024,692,Spain,Female,34,4,109699,1,1,1,37899,0
3544,15801218,675,France,Male,49,8,135133,1,0,1,179521,1
3545,15642655,731,Spain,Male,33,1,0,1,1,0,130727,0
3546,15690130,468,France,Female,32,8,137649,1,0,0,198714,0
3547,15653753,542,Spain,Male,43,6,113568,1,1,0,89543,0
3548,15641359,662,Spain,Female,35,6,0,2,0,0,2424,1
3549,15776827,770,Germany,Male,37,5,141547,2,0,1,180327,0
3550,15647725,675,France,Female,61,5,62055,3,1,0,166305,1
3551,15648455,647,Germany,Male,51,4,131157,1,1,0,29884,0
3552,15580629,604,France,Male,31,6,134838,1,1,0,192029,0
3553,15730161,833,France,Female,39,3,0,2,1,0,1711,0
3554,15626612,741,Spain,Male,40,4,104784,1,1,0,135164,1
3555,15662865,658,Spain,Male,36,1,0,2,0,1,84927,0
3556,15629094,528,France,Female,36,1,156948,1,1,1,149912,1
3557,15651823,590,France,Female,60,6,147752,1,1,0,88206,1
3558,15594827,675,France,Male,34,1,124619,2,0,1,163668,0
3559,15786392,765,France,Male,41,4,124182,1,0,0,100153,0
3560,15727353,650,France,Female,64,7,142028,1,1,0,32275,1
3561,15733777,817,France,Male,44,8,0,1,0,0,65502,1
3562,15614302,699,Germany,Female,31,10,125838,2,1,0,189393,0
3563,15723263,495,Germany,Female,34,9,117160,1,1,1,116069,1
3564,15687270,491,Spain,Female,61,8,0,2,0,1,139862,0
3565,15803121,847,France,Male,51,5,97566,1,0,0,144184,1
3566,15598700,676,Spain,Female,30,5,0,2,0,1,157889,0
3567,15741875,746,Spain,Female,25,3,104834,1,0,0,71911,0
3568,15631709,470,Spain,Female,31,2,101675,2,1,0,45034,0
3569,15672970,714,Spain,Male,20,3,0,2,0,1,150466,0
3570,15761670,695,France,Female,50,8,0,1,1,0,126382,1
3571,15706005,674,France,Male,46,2,174701,1,1,0,90190,1
3572,15790336,664,Germany,Male,36,6,71143,2,1,0,122433,0
3573,15754267,697,Germany,Male,31,3,108805,2,0,1,123826,0
3574,15791988,670,France,Male,68,4,0,2,1,1,11427,0
3575,15683375,541,France,Female,32,4,0,1,1,1,114951,0
3576,15625151,640,France,Female,66,9,116038,1,0,1,184636,0
3577,15635285,647,France,Male,28,8,0,2,1,1,91055,0
3578,15574296,757,France,Male,23,2,80674,2,1,0,93992,0
3579,15711618,704,Germany,Female,39,1,124641,1,1,0,116511,1
3580,15670943,778,Germany,Male,31,9,182275,2,1,0,190631,0
3581,15634359,639,Germany,Female,41,5,98636,1,1,0,199971,0
3582,15586629,637,France,Male,33,5,0,2,1,0,139947,0
3583,15588461,686,France,Male,35,4,0,1,1,0,8816,0
3584,15773221,577,Spain,Male,43,8,79757,1,1,0,135651,1
3585,15664227,506,Germany,Male,28,8,53054,1,0,1,24577,0
3586,15741745,757,France,Male,28,7,120912,2,1,1,131249,0
3587,15652626,826,France,Male,55,4,115286,1,1,0,140126,0
3588,15599410,721,France,Male,41,2,0,2,1,0,168220,0
3589,15571958,489,Spain,Male,40,3,221533,1,1,0,171867,0
3590,15785406,446,France,Female,51,4,105056,1,0,0,70614,0
3591,15687884,677,France,Male,37,3,88363,1,0,1,117946,0
3592,15621685,769,France,Male,29,2,123758,2,1,0,84873,0
3593,15628886,677,Spain,Male,56,5,123960,1,1,1,60591,1
3594,15699325,555,Germany,Female,62,10,114823,1,0,1,8445,0
3595,15578369,652,Germany,Female,37,9,145219,1,1,0,159133,0
3596,15654156,722,Germany,Female,32,5,106808,1,1,1,76999,0
3597,15707199,643,France,Male,36,0,148160,1,0,0,55836,0
3598,15671630,796,Germany,Female,40,1,99746,1,1,0,177524,0
3599,15632079,720,Germany,Female,37,8,156283,1,1,0,45986,0
3600,15767921,613,France,Male,41,7,0,2,1,0,60298,0
3601,15573599,506,France,Female,57,6,0,2,0,1,194421,1
3602,15747208,608,France,Male,50,6,0,1,1,0,93569,1
3603,15582762,667,Spain,Male,77,2,0,1,1,1,34703,0
3604,15772528,750,France,Female,47,7,121376,2,1,0,54474,1
3605,15755798,610,France,Male,33,4,111582,1,0,0,113943,0
3606,15788683,588,Germany,Female,34,10,129418,1,1,0,153727,0
3607,15616922,479,France,Female,26,1,0,2,1,1,19117,0
3608,15771855,682,France,Male,37,5,0,2,0,1,112555,0
3609,15601873,677,France,Female,36,7,0,1,1,0,47319,0
3610,15657868,850,Germany,Male,40,6,94607,1,1,0,36690,0
3611,15711716,580,France,Female,56,1,131368,1,1,0,106919,1
3612,15734246,746,France,Female,21,8,166883,2,0,1,194564,0
3613,15792151,635,Spain,Female,37,3,0,2,1,0,91087,0
3614,15770159,664,Germany,Male,25,6,172813,2,1,1,108009,0
3615,15747649,558,Germany,Female,36,0,126607,2,1,1,172364,0
3616,15639357,415,France,Male,46,9,134950,3,0,0,178587,1
3617,15738907,798,France,Female,60,6,96956,1,1,0,31907,1
3618,15663446,792,Germany,Female,29,4,107602,1,1,0,18922,1
3619,15750867,489,Germany,Female,46,8,92060,1,1,0,147223,1
3620,15715939,730,France,Male,33,0,0,2,1,0,1475,0
3621,15763806,773,France,Male,41,4,0,2,1,1,24925,0
3622,15637993,711,France,Male,36,9,137689,1,1,1,46884,0
3623,15720338,592,Spain,Male,55,8,85845,2,1,1,128918,0
3624,15627162,695,Germany,Male,27,6,125553,1,1,0,105291,0
3625,15596710,640,France,Female,33,1,167298,1,0,1,145382,0
3626,15781678,470,Spain,Male,31,4,55733,2,1,1,103793,0
3627,15634968,789,Germany,Female,37,6,110689,1,1,1,71121,1
3628,15609475,604,Spain,Female,39,7,98544,1,1,1,52328,0
3629,15573319,493,Germany,Female,35,8,178318,1,0,0,197429,0
3630,15738291,671,France,Female,48,8,115714,2,0,0,83211,0
3631,15782456,656,France,Male,46,9,143267,2,0,0,193099,0
3632,15794841,739,Spain,Male,19,5,89750,1,1,0,193009,0
3633,15684696,560,Spain,Female,26,3,116576,1,1,0,157567,0
3634,15629846,827,Germany,Female,47,8,143002,2,1,0,108978,0
3635,15674442,681,France,Male,23,7,157762,1,0,0,147760,0
3636,15571689,740,France,Female,37,5,0,2,1,1,27528,0
3637,15730469,663,Spain,Male,31,4,103430,2,0,1,36479,0
3638,15809320,845,Spain,Female,52,0,0,1,1,0,31727,1
3639,15684367,555,Spain,Male,27,5,0,2,0,0,96399,0
3640,15793049,680,Germany,Female,48,8,115115,1,1,0,139559,1
3641,15603665,638,Germany,Female,39,0,122501,2,1,1,95008,0
3642,15613623,640,Spain,Male,62,3,0,1,1,1,101663,0
3643,15569572,778,France,Male,42,6,0,2,1,1,106197,0
3644,15698791,679,France,Male,45,3,146758,1,1,0,48467,0
3645,15626233,593,France,Female,32,3,0,2,1,1,151978,0
3646,15607263,788,France,Male,55,3,0,1,0,1,13288,1
3647,15610900,770,France,Female,70,9,110739,1,1,0,22667,1
3648,15624775,729,France,Male,67,2,94204,1,0,1,102391,0
3649,15691703,545,France,Male,47,8,105792,1,0,1,67830,1
3650,15745355,597,France,Male,41,4,153198,1,1,1,92090,0
3651,15724955,537,France,Male,38,3,0,2,0,0,141023,0
3652,15628999,732,France,Male,79,10,61811,1,1,1,104223,0
3653,15654341,542,France,Male,34,8,101116,1,1,0,196395,0
3654,15744240,688,Germany,Female,46,0,74458,1,0,1,6866,0
3655,15632365,542,Germany,Male,33,8,142871,2,0,0,77738,0
3656,15729689,754,Germany,Male,35,6,98586,2,0,1,106117,0
3657,15759284,750,France,Female,37,6,0,1,1,1,117948,1
3658,15602124,731,France,Male,30,7,0,2,1,1,184582,0
3659,15661903,699,France,Female,43,3,80764,1,1,0,199379,1
3660,15664668,534,France,Female,42,9,144802,1,0,1,12483,1
3661,15736431,494,Spain,Male,27,2,0,2,1,0,22405,0
3662,15748639,497,Germany,Male,35,7,110054,2,1,1,92887,0
3663,15628123,632,France,Female,28,5,118891,1,0,1,145158,0
3664,15602731,724,France,Male,31,5,0,1,1,0,134890,1
3665,15794137,751,Germany,Female,37,0,151219,1,1,1,109309,0
3666,15748696,733,France,Male,42,9,150507,1,0,1,169964,0
3667,15725068,701,Spain,Female,21,9,0,2,1,1,26327,0
3668,15807340,525,Germany,Male,33,4,131024,2,0,0,55073,0
3669,15586133,666,Germany,Female,44,2,122315,1,0,0,68575,1
3670,15576185,653,France,Male,29,2,0,2,1,1,41672,0
3671,15660809,850,France,Male,28,4,0,2,1,1,12409,0
3672,15616666,646,Germany,Female,52,6,111739,2,0,1,68367,0
3673,15706904,750,France,Male,43,6,113882,1,1,1,74564,0
3674,15606915,764,France,Male,24,7,98149,1,1,0,26844,0
3675,15749693,658,France,Female,32,9,0,2,1,0,156775,0
3676,15791743,727,France,Male,32,1,59272,1,1,1,46019,0
3677,15796480,687,France,Female,31,2,0,2,0,1,145411,0
3678,15790442,631,Spain,Male,33,2,0,2,1,1,158269,0
3679,15609458,797,France,Male,30,10,69413,1,1,1,74638,0
3680,15593897,650,Spain,Male,25,7,160599,2,1,1,28392,0
3681,15604576,850,Spain,Male,22,3,0,1,1,1,144386,0
3682,15666270,676,France,Female,40,2,147803,1,1,0,95181,1
3683,15572626,620,Spain,Male,44,8,0,2,1,1,15628,0
3684,15727197,576,France,Female,52,9,170229,2,0,0,148478,1
3685,15714006,482,France,Female,35,2,133112,1,0,1,79958,0
3686,15642137,695,Spain,Female,39,5,0,2,0,0,102764,0
3687,15665327,706,France,Male,18,2,176140,2,1,0,129654,0
3688,15626806,668,France,Female,32,2,0,2,1,1,40652,0
3689,15662578,679,Germany,Male,35,1,110245,1,1,1,178291,0
3690,15790829,703,France,Female,45,5,0,2,1,0,131906,0
3691,15654959,670,Spain,Male,67,6,158720,1,1,1,118607,0
3692,15760244,590,France,Female,76,5,160980,1,0,1,13849,0
3693,15715394,613,Spain,Male,35,4,123558,2,0,1,170903,0
3694,15722246,742,France,Female,60,4,0,1,1,1,13162,1
3695,15609704,608,France,Female,33,4,0,1,1,0,79304,1
3696,15757628,571,France,Male,40,10,112897,1,1,1,121403,0
3697,15633586,595,France,Female,39,7,120962,1,0,0,23305,0
3698,15565796,745,Germany,Male,48,10,96049,1,1,0,74511,0
3699,15717935,589,France,Female,21,3,0,2,0,1,55601,0
3700,15577700,749,France,Male,37,10,185064,2,1,1,134527,0
3701,15747345,678,France,Female,22,6,118065,2,1,1,195424,0
3702,15678317,603,France,Male,46,2,0,2,1,1,59563,0
3703,15698335,504,France,Female,73,8,0,1,1,1,34596,0
3704,15768451,739,Germany,Male,40,5,149131,3,1,1,60037,1
3705,15753213,604,France,Female,34,7,0,2,1,0,193021,0
3706,15769645,612,France,Female,35,3,0,1,1,1,48109,0
3707,15657565,629,Spain,Female,44,6,125513,2,0,0,79083,0
3708,15620323,652,Spain,Female,42,3,83492,2,1,0,37914,0
3709,15679983,565,France,Male,34,7,0,1,0,0,74594,0
3710,15812616,707,France,Female,49,10,0,1,1,0,82968,1
3711,15601796,645,France,Male,30,1,125739,1,1,1,193441,0
3712,15729489,762,Germany,Female,34,8,98593,1,0,1,191790,1
3713,15613216,639,Spain,Female,39,1,141789,1,1,0,92456,0
3714,15657937,709,Germany,Male,22,0,112950,1,0,0,155232,0
3715,15815428,823,France,Male,34,3,105057,1,1,0,9218,0
3716,15640409,817,Germany,Female,46,0,89088,1,0,1,87942,1
3717,15699492,665,Germany,Female,27,2,147436,1,0,0,187508,0
3718,15623536,646,Germany,Male,39,0,154440,1,1,0,171519,0
3719,15707551,568,France,Male,30,8,73054,2,1,1,27012,0
3720,15577999,850,France,Female,62,1,124678,1,1,0,70916,1
3721,15788775,473,Germany,Male,40,8,152576,2,1,0,73074,0
3722,15758362,731,France,Female,41,9,152244,1,1,1,88784,0
3723,15807961,619,France,Male,25,4,0,1,1,0,145524,0
3724,15710978,715,Germany,Male,42,2,88121,2,1,1,21333,0
3725,15703541,772,Germany,Female,51,9,143931,1,0,1,46676,1
3726,15626474,686,France,Female,31,1,0,2,1,0,4802,0
3727,15608344,749,Germany,Female,29,7,137059,3,1,0,102976,1
3728,15768367,781,France,Female,27,7,186559,1,1,1,175071,1
3729,15806210,675,Spain,Male,66,5,115654,2,1,1,131971,0
3730,15697702,730,Spain,Male,29,2,0,2,1,0,14174,0
3731,15689152,683,Spain,Male,38,3,126153,1,0,0,15379,0
3732,15568573,554,Germany,Female,51,7,105702,1,0,1,179798,1
3733,15689598,722,France,Male,46,6,0,1,1,1,93918,1
3734,15713374,689,Germany,Male,67,9,157095,1,1,1,99490,0
3735,15679733,796,Germany,Male,40,2,113228,2,1,1,46415,0
3736,15759274,447,France,Female,32,10,0,1,1,1,151816,0
3737,15607748,498,Germany,Male,37,8,108433,2,1,1,14865,0
3738,15607577,663,Spain,Male,27,8,0,1,1,1,188008,0
3739,15813697,498,Germany,Female,44,2,120703,2,1,1,98176,0
3740,15801125,627,France,Female,32,1,0,1,1,0,106852,0
3741,15777855,649,France,Male,45,7,0,2,0,1,75204,0
3742,15635396,738,Germany,Female,29,9,139106,1,1,0,141872,1
3743,15698031,587,Germany,Female,39,6,101852,2,1,0,7104,0
3744,15678944,655,Germany,Female,32,6,130936,1,1,0,9242,1
3745,15718507,647,Germany,Male,37,3,116510,1,1,1,149518,1
3746,15808334,776,Germany,Female,37,1,93124,2,1,1,196079,0
3747,15804709,688,Germany,Male,35,5,111578,1,0,0,166166,1
3748,15645835,605,France,Male,32,9,0,2,1,1,55724,0
3749,15738166,596,France,Female,39,10,86546,1,0,1,131769,0
3750,15675360,427,France,Male,33,8,0,1,1,1,13859,0
3751,15793042,629,France,Male,39,2,129669,2,1,0,82774,0
3752,15630106,496,Spain,Male,29,2,0,2,1,0,55390,0
3753,15810385,717,Spain,Female,36,2,164558,1,0,1,82337,0
3754,15578211,777,France,Male,23,6,0,2,1,1,163225,0
3755,15572792,535,Spain,Male,35,8,118990,1,1,1,135537,0
3756,15620030,744,France,Male,29,1,0,1,0,0,82423,0
3757,15783541,755,France,Male,31,5,0,2,0,1,194661,0
3758,15679284,593,Spain,Female,45,6,79260,1,1,0,55347,0
3759,15582910,514,France,Male,38,4,112230,1,1,0,16717,1
3760,15688337,721,France,Male,40,9,118130,1,1,1,160278,0
3761,15734970,835,Spain,Male,38,7,86824,1,0,0,175906,0
3762,15759140,682,France,Female,64,10,128307,1,0,1,66041,0
3763,15643042,590,Germany,Female,40,2,117641,2,0,0,92198,0
3764,15773868,653,Germany,Female,37,3,125734,2,1,0,134625,1
3765,15615820,837,France,Male,49,8,103302,1,1,1,50975,0
3766,15730273,841,France,Male,27,8,0,1,1,0,171923,0
3767,15724890,584,Spain,Male,36,4,82696,2,0,0,83058,0
3768,15765952,769,France,Male,29,4,145471,1,1,0,188383,0
3769,15685920,599,Spain,Male,34,2,101507,1,0,0,198030,0
3770,15663263,698,France,Male,47,5,156265,2,0,0,1056,0
3771,15568953,477,France,Male,27,1,128555,1,1,1,133173,0
3772,15643361,477,Germany,Male,34,8,139960,2,1,1,189876,0
3773,15699486,745,Spain,Male,34,7,132945,1,1,1,31803,0
3774,15747854,749,France,Female,35,3,0,3,1,1,132650,0
3775,15691785,850,France,Male,61,1,0,1,1,0,53068,1
3776,15709004,528,Germany,Male,22,5,93547,2,0,1,962,0
3777,15652218,750,France,Male,33,2,152303,1,1,0,71333,0
3778,15697127,543,France,Female,31,2,147674,1,1,1,16659,0
3779,15658486,579,Spain,Female,59,3,148021,1,1,1,74878,0
3780,15694160,624,France,Male,37,0,0,2,0,0,112105,0
3781,15685290,595,Germany,Male,46,5,142361,2,1,0,48421,1
3782,15701042,596,Germany,Female,27,2,151028,1,1,0,170321,0
3783,15680449,431,Germany,Female,44,2,138844,1,1,0,37688,1
3784,15599860,647,Spain,Female,26,8,109958,1,1,1,136592,1
3785,15723169,640,France,Female,31,9,138858,1,1,0,48641,0
3786,15803842,752,Germany,Female,45,3,105427,2,0,1,89773,0
3787,15728224,710,Germany,Female,41,9,149156,2,1,0,42131,1
3788,15644174,638,Germany,Male,27,4,135096,1,1,1,186524,1
3789,15707110,660,Germany,Male,28,2,170890,2,1,0,41759,0
3790,15765415,609,Spain,Female,45,4,89122,1,1,1,199257,0
3791,15756751,596,Spain,Female,54,0,78126,1,1,1,153483,1
3792,15795151,705,France,Female,38,3,123894,1,1,0,21177,0
3793,15632859,444,France,Male,36,7,0,2,0,1,138744,0
3794,15584037,727,Germany,Male,58,5,106913,1,1,0,25881,1
3795,15621409,496,France,Male,32,4,127846,1,1,0,66469,0
3796,15581102,554,France,Female,22,8,0,2,0,1,142671,0
3797,15578096,537,France,Male,26,7,106398,1,0,0,103563,0
3798,15669887,839,France,Female,51,3,0,1,1,1,69101,1
3799,15621834,700,Spain,Female,43,0,0,2,1,0,59475,0
3800,15655341,458,Spain,Female,35,5,166492,1,1,0,135288,0
3801,15685314,850,France,Female,28,2,0,2,1,1,38774,0
3802,15653997,699,Spain,Male,31,6,114494,1,0,0,138396,0
3803,15629551,615,Germany,Female,44,9,126105,2,0,1,110718,0
3804,15651264,850,Germany,Male,51,4,124426,1,0,0,118545,1
3805,15760825,604,France,Female,40,1,0,2,1,0,123207,0
3806,15597394,668,Spain,Male,34,0,0,1,0,0,99985,0
3807,15740383,594,Spain,Female,38,10,0,2,1,0,58333,0
3808,15670562,470,France,Male,30,3,101141,1,1,1,50907,0
3809,15698117,701,Germany,Male,41,0,150845,1,0,1,127623,0
3810,15694805,664,Spain,Male,35,1,115025,1,0,1,169666,0
3811,15746802,477,France,Female,30,6,131286,1,1,0,194144,0
3812,15589428,756,France,Female,42,9,0,2,1,0,35673,0
3813,15790267,625,France,Female,40,7,141268,1,0,1,177397,0
3814,15665402,703,Spain,Male,73,5,137762,1,1,1,159677,0
3815,15642093,646,France,Male,30,7,0,2,1,0,153567,0
3816,15666181,650,France,Male,33,0,98065,1,1,0,52412,0
3817,15602554,664,France,Female,31,9,114520,2,0,1,79222,0
3818,15724251,682,Germany,Female,29,6,101013,1,0,0,32590,1
3819,15740147,725,France,Female,44,10,0,1,0,1,93778,0
3820,15718289,553,Germany,Male,46,3,82291,1,1,0,112550,1
3821,15763148,576,France,Male,39,9,84720,1,0,0,191063,0
3822,15685245,608,Spain,Female,56,5,0,2,0,1,153810,0
3823,15626985,850,France,Female,39,0,104387,1,1,0,105887,0
3824,15585823,627,France,Male,31,8,128132,1,1,0,96131,0
3825,15728167,667,France,Male,44,2,122807,1,0,0,15121,0
3826,15762928,548,Spain,Male,44,8,0,1,1,0,16990,0
3827,15751774,774,France,Male,76,4,112511,1,1,1,143133,0
3828,15654733,794,Germany,Male,57,3,117056,1,1,0,93337,1
3829,15809777,497,Germany,Female,55,7,131779,1,1,1,9973,0
3830,15744200,587,France,Female,36,1,70784,1,1,0,30580,0
3831,15720713,850,France,Female,29,10,0,2,1,1,199776,0
3832,15695356,722,France,Male,46,5,0,2,1,0,179909,0
3833,15653315,555,Spain,Female,35,1,0,2,1,0,101667,0
3834,15604792,609,Germany,Male,38,6,140752,2,0,1,171430,0
3835,15704819,734,Spain,Female,39,6,92126,2,0,0,112973,0
3836,15670859,718,Germany,Female,39,7,93149,2,1,1,190746,0
3837,15602797,645,Spain,Female,49,5,110133,3,0,1,187690,1
3838,15662533,598,Spain,Female,23,6,0,2,1,0,153229,0
3839,15778154,628,Germany,Male,50,4,122228,1,0,1,14218,1
3840,15806230,629,Germany,Male,40,2,121648,2,1,1,64850,1
3841,15662884,739,Germany,Male,58,1,110598,1,0,1,160123,1
3842,15750778,653,France,Female,60,2,120731,4,1,1,138160,1
3843,15717185,711,France,Male,28,8,0,2,1,1,64286,0
3844,15677804,783,Spain,Male,38,1,0,3,1,1,80179,1
3845,15568915,681,France,Male,38,6,153722,1,1,0,101320,0
3846,15736495,712,France,Male,34,8,114088,1,1,0,92795,0
3847,15737354,554,France,Female,48,7,0,2,1,1,63708,0
3848,15667889,611,France,Female,37,6,0,2,1,0,110783,0
3849,15577831,560,Germany,Male,41,4,152532,1,0,0,10780,0
3850,15729836,646,Spain,Male,32,1,0,2,1,0,183289,0
3851,15775293,680,France,Male,34,3,143293,1,1,0,66526,0
3852,15697597,631,France,Male,26,1,149145,1,0,1,123698,0
3853,15639669,746,France,Male,36,9,127157,1,1,1,155700,0
3854,15631392,654,Germany,Male,43,9,84673,2,0,1,82081,0
3855,15580935,687,Germany,Male,33,9,135962,2,1,0,121748,0
3856,15590344,708,Germany,Male,32,3,151691,2,1,1,172811,0
3857,15653306,679,Germany,Female,32,0,88335,1,0,0,159585,0
3858,15805025,636,France,Female,45,7,139859,1,1,1,108403,0
3859,15658449,695,France,Male,45,9,43135,1,0,1,77330,0
3860,15694450,677,France,Male,42,5,99580,1,1,0,21008,0
3861,15605666,720,France,Female,34,6,110717,1,1,1,9398,0
3862,15615126,780,France,Female,37,3,0,2,0,0,182157,1
3863,15726588,653,Spain,Female,36,3,0,2,0,0,110526,0
3864,15645095,674,France,Female,28,3,0,1,1,0,51537,0
3865,15808960,620,Germany,Male,40,5,108197,2,1,0,49722,0
3866,15729435,623,France,Male,40,6,0,2,1,1,66119,0
3867,15656840,547,France,Female,29,6,104451,1,1,1,37160,0
3868,15659149,530,France,Male,39,2,0,2,1,0,197923,0
3869,15585490,746,France,Female,34,4,0,1,0,1,65167,0
3870,15674929,512,France,Female,31,7,0,2,0,0,49326,0
3871,15746341,630,France,Male,40,8,0,2,1,1,42496,0
3872,15662091,570,Spain,Male,21,7,116100,1,1,1,148088,0
3873,15620123,605,France,Male,39,6,111170,1,0,0,9641,0
